time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/n_updates,train/loss
1146,6719,100.0,7702800,0.05,0.45,77028,0.0001,1913199,1.7325879525742494e-05
1146,6719,100.0,7703200,0.05,0.46,77032,0.0001,1913299,0.0012994414428249002
1146,6720,100.0,7703600,0.05,0.44,77036,0.0001,1913399,1.806106411095243e-05
1146,6720,100.0,7704000,0.05,0.45,77040,0.0001,1913499,0.001058929949067533
1146,6720,100.0,7704400,0.05,0.44,77044,0.0001,1913599,0.001345598022453487
1146,6721,100.0,7704800,0.05,0.45,77048,0.0001,1913699,0.002656357828527689
1146,6721,100.0,7705200,0.05,0.42,77052,0.0001,1913799,1.7445418052375317e-05
1146,6721,100.0,7705600,0.05,0.4,77056,0.0001,1913899,9.178886830341071e-05
1146,6722,100.0,7706000,0.05,0.41,77060,0.0001,1913999,2.7631273042061366e-05
1146,6722,100.0,7706400,0.05,0.42,77064,0.0001,1914099,0.00014709620154462755
1146,6722,100.0,7706800,0.05,0.43,77068,0.0001,1914199,5.42820016562473e-05
1146,6723,100.0,7707200,0.05,0.43,77072,0.0001,1914299,0.00030242823413573205
1146,6723,100.0,7707600,0.05,0.42,77076,0.0001,1914399,4.5759647036902606e-05
1146,6724,100.0,7708000,0.05,0.42,77080,0.0001,1914499,4.318389619584195e-05
1146,6724,100.0,7708400,0.05,0.41,77084,0.0001,1914599,0.0002642167964950204
1146,6724,100.0,7708800,0.05,0.4,77088,0.0001,1914699,0.0007082815282046795
1146,6725,100.0,7709200,0.05,0.41,77092,0.0001,1914799,0.0011532367207109928
1146,6725,100.0,7709600,0.05,0.42,77096,0.0001,1914899,0.0010854845168069005
1146,6725,100.0,7710000,0.05,0.43,77100,0.0001,1914999,0.00020233247778378427
1146,6726,100.0,7710400,0.05,0.43,77104,0.0001,1915099,0.0005681742331944406
1146,6726,100.0,7710800,0.05,0.43,77108,0.0001,1915199,5.657903238898143e-05
1146,6727,100.0,7711200,0.05,0.42,77112,0.0001,1915299,3.264638871769421e-05
1146,6727,100.0,7711600,0.05,0.4,77116,0.0001,1915399,0.0011894264025613666
1146,6727,100.0,7712000,0.05,0.4,77120,0.0001,1915499,0.00023270126257557422
1146,6728,100.0,7712400,0.05,0.37,77124,0.0001,1915599,0.004945815075188875
1146,6728,100.0,7712800,0.05,0.36,77128,0.0001,1915699,9.092371328733861e-05
1146,6728,100.0,7713200,0.05,0.38,77132,0.0001,1915799,0.0001538631331641227
1146,6729,100.0,7713600,0.05,0.4,77136,0.0001,1915899,9.984620555769652e-05
1146,6729,100.0,7714000,0.05,0.39,77140,0.0001,1915999,0.0011686154175549746
1146,6729,100.0,7714400,0.05,0.4,77144,0.0001,1916099,0.001369559788145125
1146,6730,100.0,7714800,0.05,0.39,77148,0.0001,1916199,0.0001637715904507786
1146,6730,100.0,7715200,0.05,0.4,77152,0.0001,1916299,2.4893561203498393e-05
1146,6731,100.0,7715600,0.05,0.41,77156,0.0001,1916399,0.00010021455091191456
1146,6731,100.0,7716000,0.05,0.42,77160,0.0001,1916499,9.825006418395787e-05
1146,6731,100.0,7716400,0.05,0.45,77164,0.0001,1916599,0.0012452403316274285
1146,6732,100.0,7716800,0.05,0.44,77168,0.0001,1916699,0.00030916708055883646
1146,6732,100.0,7717200,0.05,0.44,77172,0.0001,1916799,0.0010718177072703838
1146,6732,100.0,7717600,0.05,0.43,77176,0.0001,1916899,8.711226109880954e-05
1146,6733,100.0,7718000,0.05,0.4,77180,0.0001,1916999,1.3765336916549131e-05
1146,6733,100.0,7718400,0.05,0.4,77184,0.0001,1917099,1.3954084352008067e-05
1146,6733,100.0,7718800,0.05,0.4,77188,0.0001,1917199,0.0010611143661662936
1146,6734,100.0,7719200,0.05,0.39,77192,0.0001,1917299,6.062133616069332e-05
1146,6734,100.0,7719600,0.05,0.36,77196,0.0001,1917399,9.54091410676483e-06
1146,6735,100.0,7720000,0.05,0.37,77200,0.0001,1917499,0.0011225314810872078
1146,6735,100.0,7720400,0.05,0.39,77204,0.0001,1917599,4.611985423252918e-05
1146,6735,100.0,7720800,0.05,0.41,77208,0.0001,1917699,0.0013579415390267968
1146,6736,100.0,7721200,0.05,0.43,77212,0.0001,1917799,0.001260607037693262
1146,6736,100.0,7721600,0.05,0.44,77216,0.0001,1917899,0.001056002452969551
1146,6736,100.0,7722000,0.05,0.44,77220,0.0001,1917999,0.0005854970077052712
1146,6737,100.0,7722400,0.05,0.47,77224,0.0001,1918099,9.322992264060304e-05
1146,6737,100.0,7722800,0.05,0.5,77228,0.0001,1918199,0.00013459088222589344
1146,6737,100.0,7723200,0.05,0.48,77232,0.0001,1918299,0.000104980354080908
1146,6738,100.0,7723600,0.05,0.48,77236,0.0001,1918399,0.0001541902602184564
1146,6738,100.0,7724000,0.05,0.49,77240,0.0001,1918499,0.001112777623347938
1146,6738,100.0,7724400,0.05,0.49,77244,0.0001,1918599,0.0011321876663714647
1146,6739,100.0,7724800,0.05,0.49,77248,0.0001,1918699,0.0014262906042858958
1146,6739,100.0,7725200,0.05,0.52,77252,0.0001,1918799,0.00017452609608881176
1146,6740,100.0,7725600,0.05,0.52,77256,0.0001,1918899,7.11567627149634e-05
1146,6740,100.0,7726000,0.05,0.51,77260,0.0001,1918999,6.909745570737869e-05
1146,6740,100.0,7726400,0.05,0.5,77264,0.0001,1919099,0.0020738719031214714
1146,6741,100.0,7726800,0.05,0.51,77268,0.0001,1919199,2.9281303795869462e-05
1146,6741,100.0,7727200,0.05,0.53,77272,0.0001,1919299,0.0012186652747914195
1146,6741,100.0,7727600,0.05,0.55,77276,0.0001,1919399,0.00011288249515928328
1146,6742,100.0,7728000,0.05,0.56,77280,0.0001,1919499,0.0010447385720908642
1146,6742,100.0,7728400,0.05,0.56,77284,0.0001,1919599,0.00012573064304888248
1146,6743,100.0,7728800,0.05,0.56,77288,0.0001,1919699,0.0010715143289417028
1146,6743,100.0,7729200,0.05,0.57,77292,0.0001,1919799,0.00026402933872304857
1146,6743,100.0,7729600,0.05,0.59,77296,0.0001,1919899,0.0004200260736979544
1146,6744,100.0,7730000,0.05,0.58,77300,0.0001,1919999,0.0001341842144029215
1146,6744,100.0,7730400,0.05,0.57,77304,0.0001,1920099,0.0010648847091943026
1146,6744,100.0,7730800,0.05,0.57,77308,0.0001,1920199,0.00028652840410359204
1146,6745,100.0,7731200,0.05,0.56,77312,0.0001,1920299,0.00010082043445436284
1146,6745,100.0,7731600,0.05,0.57,77316,0.0001,1920399,4.603027628036216e-05
1146,6745,100.0,7732000,0.05,0.55,77320,0.0001,1920499,0.00020528481400106102
1146,6746,100.0,7732400,0.05,0.52,77324,0.0001,1920599,0.0012896403204649687
1146,6746,100.0,7732800,0.05,0.51,77328,0.0001,1920699,4.4415392039809376e-05
1146,6747,100.0,7733200,0.05,0.53,77332,0.0001,1920799,2.283541289216373e-05
1146,6747,100.0,7733600,0.05,0.53,77336,0.0001,1920899,0.0010887462412938476
1146,6747,100.0,7734000,0.05,0.51,77340,0.0001,1920999,0.00015186645032372326
1146,6748,100.0,7734400,0.05,0.51,77344,0.0001,1921099,0.0003251022717449814
1146,6748,100.0,7734800,0.05,0.51,77348,0.0001,1921199,0.00011565566819626838
1146,6748,100.0,7735200,0.05,0.5,77352,0.0001,1921299,3.0707633413840085e-05
1146,6749,100.0,7735600,0.05,0.5,77356,0.0001,1921399,0.00035328601370565593
1146,6749,100.0,7736000,0.05,0.5,77360,0.0001,1921499,0.00012377338134683669
1146,6749,100.0,7736400,0.05,0.49,77364,0.0001,1921599,0.001365356962196529
1146,6750,100.0,7736800,0.05,0.5,77368,0.0001,1921699,0.001289639389142394
1146,6750,100.0,7737200,0.05,0.5,77372,0.0001,1921799,0.0012155136791989207
1146,6751,100.0,7737600,0.05,0.47,77376,0.0001,1921899,0.001082748407498002
1146,6751,100.0,7738000,0.05,0.48,77380,0.0001,1921999,0.0013367031933739781
1146,6751,100.0,7738400,0.05,0.47,77384,0.0001,1922099,0.0001323698670603335
1146,6752,100.0,7738800,0.05,0.49,77388,0.0001,1922199,0.0013529573334380984
1146,6752,100.0,7739200,0.05,0.48,77392,0.0001,1922299,0.0011289130197837949
1146,6752,100.0,7739600,0.05,0.47,77396,0.0001,1922399,0.0012213386362418532
1146,6753,100.0,7740000,0.05,0.46,77400,0.0001,1922499,0.004135474096983671
1146,6753,100.0,7740400,0.05,0.47,77404,0.0001,1922599,0.00016817644063849002
1146,6753,100.0,7740800,0.05,0.46,77408,0.0001,1922699,0.001049643731676042
1146,6754,100.0,7741200,0.05,0.48,77412,0.0001,1922799,0.002440300304442644
1146,6754,100.0,7741600,0.05,0.46,77416,0.0001,1922899,8.770953718340024e-05
1146,6754,100.0,7742000,0.05,0.47,77420,0.0001,1922999,0.00010434443538542837
1146,6755,100.0,7742400,0.05,0.5,77424,0.0001,1923099,0.0004871348792221397
1146,6755,100.0,7742800,0.05,0.49,77428,0.0001,1923199,0.0010710605420172215
1146,6756,100.0,7743200,0.05,0.47,77432,0.0001,1923299,0.0001985367271117866
1146,6756,100.0,7743600,0.05,0.49,77436,0.0001,1923399,6.521223986055702e-05
1146,6756,100.0,7744000,0.05,0.5,77440,0.0001,1923499,3.56686650775373e-05
1146,6757,100.0,7744400,0.05,0.51,77444,0.0001,1923599,4.5431788748828694e-05
1146,6757,100.0,7744800,0.05,0.51,77448,0.0001,1923699,0.00012755529314745218
1146,6757,100.0,7745200,0.05,0.51,77452,0.0001,1923799,4.603673005476594e-05
1146,6758,100.0,7745600,0.05,0.52,77456,0.0001,1923899,7.8439166827593e-05
1146,6758,100.0,7746000,0.05,0.53,77460,0.0001,1923999,0.0015674864407628775
1146,6758,100.0,7746400,0.05,0.52,77464,0.0001,1924099,0.0012436425313353539
1146,6759,100.0,7746800,0.05,0.51,77468,0.0001,1924199,0.0012191638816148043
1146,6759,100.0,7747200,0.05,0.5,77472,0.0001,1924299,0.0013450143160298467
1146,6760,100.0,7747600,0.05,0.52,77476,0.0001,1924399,0.00015388327301479876
1146,6760,100.0,7748000,0.05,0.51,77480,0.0001,1924499,0.00013088711421005428
1146,6760,100.0,7748400,0.05,0.54,77484,0.0001,1924599,6.426536128856242e-05
1146,6761,100.0,7748800,0.05,0.53,77488,0.0001,1924699,0.00011218800500500947
1146,6761,100.0,7749200,0.05,0.55,77492,0.0001,1924799,0.001538989134132862
1146,6761,100.0,7749600,0.05,0.55,77496,0.0001,1924899,0.0003523871419019997
1146,6762,100.0,7750000,0.05,0.55,77500,0.0001,1924999,0.00018630428530741483
1146,6762,100.0,7750400,0.05,0.53,77504,0.0001,1925099,4.460297350306064e-05
1146,6763,100.0,7750800,0.05,0.52,77508,0.0001,1925199,0.0010483100777491927
1146,6763,100.0,7751200,0.05,0.52,77512,0.0001,1925299,0.00012963329209014773
1146,6763,100.0,7751600,0.05,0.53,77516,0.0001,1925399,0.00010971552546834573
1146,6764,100.0,7752000,0.05,0.54,77520,0.0001,1925499,6.572161055373726e-06
1146,6764,100.0,7752400,0.05,0.52,77524,0.0001,1925599,0.0002393932081758976
1146,6764,100.0,7752800,0.05,0.54,77528,0.0001,1925699,0.0010595396161079407
1146,6765,100.0,7753200,0.05,0.54,77532,0.0001,1925799,0.00011552756768651307
1146,6765,100.0,7753600,0.05,0.52,77536,0.0001,1925899,0.00014260687748901546
1146,6765,100.0,7754000,0.05,0.51,77540,0.0001,1925999,0.000601459585595876
1146,6766,100.0,7754400,0.05,0.5,77544,0.0001,1926099,0.0011212468380108476
1146,6766,100.0,7754800,0.05,0.51,77548,0.0001,1926199,0.00010079555067932233
1146,6767,100.0,7755200,0.05,0.48,77552,0.0001,1926299,0.001077568158507347
1146,6767,100.0,7755600,0.05,0.48,77556,0.0001,1926399,0.0003078219888266176
1146,6767,100.0,7756000,0.05,0.49,77560,0.0001,1926499,2.1179499526624568e-05
1146,6768,100.0,7756400,0.05,0.51,77564,0.0001,1926599,3.5602708521764725e-05
1146,6768,100.0,7756800,0.05,0.5,77568,0.0001,1926699,0.00018621877825353295
1146,6768,100.0,7757200,0.05,0.5,77572,0.0001,1926799,0.00011470282333903015
1146,6769,100.0,7757600,0.05,0.49,77576,0.0001,1926899,3.534909865265945e-06
1146,6769,100.0,7758000,0.05,0.49,77580,0.0001,1926999,0.0011079469695687294
1146,6769,100.0,7758400,0.05,0.49,77584,0.0001,1927099,0.0011335393646731973
1146,6770,100.0,7758800,0.05,0.5,77588,0.0001,1927199,0.0011125270975753665
1146,6770,100.0,7759200,0.05,0.5,77592,0.0001,1927299,1.4240404198062606e-05
1145,6771,100.0,7759600,0.05,0.49,77596,0.0001,1927399,7.280772115336731e-05
1145,6771,100.0,7760000,0.05,0.5,77600,0.0001,1927499,0.00013021189079154283
1145,6771,100.0,7760400,0.05,0.53,77604,0.0001,1927599,8.119840640574694e-05
1145,6772,100.0,7760800,0.05,0.53,77608,0.0001,1927699,0.0002836741041392088
1145,6772,100.0,7761200,0.05,0.52,77612,0.0001,1927799,4.0066348446998745e-05
1145,6772,100.0,7761600,0.05,0.5,77616,0.0001,1927899,0.0010639057727530599
1145,6773,100.0,7762000,0.05,0.51,77620,0.0001,1927999,0.0003018175484612584
1145,6773,100.0,7762400,0.05,0.51,77624,0.0001,1928099,3.4609518479555845e-05
1145,6773,100.0,7762800,0.05,0.5,77628,0.0001,1928199,0.003075632732361555
1145,6774,100.0,7763200,0.05,0.51,77632,0.0001,1928299,7.852933049434796e-05
1145,6774,100.0,7763600,0.05,0.49,77636,0.0001,1928399,2.3946278815856203e-05
1145,6775,100.0,7764000,0.05,0.51,77640,0.0001,1928499,0.00012128393427701667
1145,6775,100.0,7764400,0.05,0.5,77644,0.0001,1928599,0.0003492999530863017
1145,6775,100.0,7764800,0.05,0.5,77648,0.0001,1928699,0.00022239577083382756
1145,6776,100.0,7765200,0.05,0.51,77652,0.0001,1928799,2.1824685973115265e-05
1145,6776,100.0,7765600,0.05,0.52,77656,0.0001,1928899,9.675798537500668e-06
1145,6776,100.0,7766000,0.05,0.5,77660,0.0001,1928999,0.00035293938708491623
1145,6777,100.0,7766400,0.05,0.48,77664,0.0001,1929099,2.338984631933272e-05
1145,6777,100.0,7766800,0.05,0.5,77668,0.0001,1929199,0.0010521672666072845
1145,6777,100.0,7767200,0.05,0.5,77672,0.0001,1929299,0.002170766703784466
1145,6778,100.0,7767600,0.05,0.5,77676,0.0001,1929399,0.00025390699738636613
1145,6778,100.0,7768000,0.05,0.51,77680,0.0001,1929499,0.002224318915978074
1145,6779,100.0,7768400,0.05,0.49,77684,0.0001,1929599,0.00111704773735255
1145,6779,100.0,7768800,0.05,0.5,77688,0.0001,1929699,3.976978041464463e-05
1145,6779,100.0,7769200,0.05,0.49,77692,0.0001,1929799,0.0010708034969866276
1145,6780,100.0,7769600,0.05,0.51,77696,0.0001,1929899,0.0010680975392460823
1145,6780,100.0,7770000,0.05,0.51,77700,0.0001,1929999,0.00013722154835704714
1145,6780,100.0,7770400,0.05,0.47,77704,0.0001,1930099,2.5525785531499423e-05
1145,6781,100.0,7770800,0.05,0.48,77708,0.0001,1930199,0.0003323548298794776
1145,6781,100.0,7771200,0.05,0.47,77712,0.0001,1930299,1.79798935278086e-05
1145,6781,100.0,7771600,0.05,0.48,77716,0.0001,1930399,0.0011679150629788637
1145,6782,100.0,7772000,0.05,0.46,77720,0.0001,1930499,0.0002698043535929173
1145,6782,100.0,7772400,0.05,0.47,77724,0.0001,1930599,2.9368098694249056e-05
1145,6782,100.0,7772800,0.05,0.47,77728,0.0001,1930699,3.061877941945568e-05
1145,6783,100.0,7773200,0.05,0.47,77732,0.0001,1930799,0.0010913648875430226
1145,6783,100.0,7773600,0.05,0.47,77736,0.0001,1930899,0.0001654473162489012
1145,6784,100.0,7774000,0.05,0.47,77740,0.0001,1930999,2.0363146177260205e-05
1145,6784,100.0,7774400,0.05,0.47,77744,0.0001,1931099,0.0011470881290733814
1145,6784,100.0,7774800,0.05,0.46,77748,0.0001,1931199,0.0010927746770903468
1145,6785,100.0,7775200,0.05,0.46,77752,0.0001,1931299,5.985910684103146e-05
1145,6785,100.0,7775600,0.05,0.44,77756,0.0001,1931399,2.635171404108405e-05
1145,6785,100.0,7776000,0.05,0.43,77760,0.0001,1931499,0.001063360832631588
1145,6786,100.0,7776400,0.05,0.43,77764,0.0001,1931599,8.659423656354193e-06
1145,6786,100.0,7776800,0.05,0.42,77768,0.0001,1931699,0.0010636651422828436
1145,6786,100.0,7777200,0.05,0.44,77772,0.0001,1931799,1.0794587979034986e-05
1145,6787,100.0,7777600,0.05,0.46,77776,0.0001,1931899,0.00024718360509723425
1145,6787,100.0,7778000,0.05,0.47,77780,0.0001,1931999,0.00014406011905521154
1145,6788,100.0,7778400,0.05,0.48,77784,0.0001,1932099,0.001899713883176446
1145,6788,100.0,7778800,0.05,0.45,77788,0.0001,1932199,0.00018784470739774406
1145,6788,100.0,7779200,0.05,0.47,77792,0.0001,1932299,0.00021481708972714841
1145,6789,100.0,7779600,0.05,0.47,77796,0.0001,1932399,0.00029364696820266545
1145,6789,100.0,7780000,0.05,0.47,77800,0.0001,1932499,0.0021097222343087196
1145,6789,100.0,7780400,0.05,0.49,77804,0.0001,1932599,0.0001006482052616775
1145,6790,100.0,7780800,0.05,0.48,77808,0.0001,1932699,4.369883390609175e-05
1145,6790,100.0,7781200,0.05,0.49,77812,0.0001,1932799,6.170752385514788e-06
1145,6790,100.0,7781600,0.05,0.48,77816,0.0001,1932899,8.948882896220312e-05
1145,6791,100.0,7782000,0.05,0.47,77820,0.0001,1932999,0.00013596643111668527
